0,1,2,3
Time of execution [s],CPU use [%],Memory Use [GB],Numbers of el. scrap.
18.582029581069946,19.3,0.3157386779785156,20
27.369532585144043,27.1,0.3192596435546875,30
18.147647619247437,16.3,0.319244384765625,10
8.337737560272217,21.4,0.3425636291503906,10
16.159001350402832,25.1,0.335479736328125,20
57.26467847824097,33.6,0.34222412109375,50
