0,1,2,3
Time of execution [s],CPU use [%],Memory Use [GB],Numbers of el. scrap.
2.6164438724517822,12.7,0.2894439697265625,1
1.6915359497070312,18.6,0.29686737060546875,1
1.5816705226898193,24.4,0.3193397521972656,3
1.2504551410675049,20.6,0.3267326354980469,1
2.2782678604125977,17.7,0.3494987487792969,1
3.1011698246002197,19.1,0.36817169189453125,3
1.6445362567901611,25.6,0.3644828796386719,2
1.1203627586364746,14.5,0.3714447021484375,1
